order_id,order_date,customer_id,channel,region,sku,product_name,category,quantity,unit_price,discount_rate,line_revenue
500857,2024-12-09,CU2386,Marketplace,France,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.20,113.14
500012,2024-12-10,CU2004,Retail Partner,Netherlands,SKU-101,Trail Runner 2,Footwear,1,90.56,0.00,90.56
500352,2024-12-10,CU2165,Web,Netherlands,SKU-401,Headlamp 400,Accessories,2,34.59,0.20,55.34
500421,2024-12-10,CU2197,Retail Partner,Germany,SKU-301,28L Daypack,Packs,1,75.30,0.20,60.24
500752,2024-12-10,CU2342,Web,France,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.10,127.29
500371,2024-12-11,CU2175,Web,France,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.25,106.07
500371,2024-12-11,CU2175,Web,France,SKU-202,Rain Shell,Apparel,2,121.08,0.00,242.16
500888,2024-12-11,CU2402,Web,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,60.03,0.00,60.03
500888,2024-12-11,CU2402,Web,United Kingdom,SKU-302,55L Trek Pack,Packs,2,167.89,0.00,335.78
500030,2024-12-12,CU2014,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,2,60.03,0.00,120.06
500463,2024-12-12,CU2214,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.10,127.29
500463,2024-12-12,CU2214,Marketplace,Netherlands,SKU-101,Trail Runner 2,Footwear,3,90.56,0.15,230.93
500584,2024-12-13,CU2273,Retail Partner,Germany,SKU-201,Merino Base Layer,Apparel,1,60.03,0.20,48.02
500584,2024-12-13,CU2273,Retail Partner,Germany,SKU-402,Trekking Poles,Accessories,1,49.86,0.00,49.86
500584,2024-12-13,CU2273,Retail Partner,Germany,SKU-302,55L Trek Pack,Packs,1,167.89,0.20,134.31
500179,2024-12-14,CU2081,Web,Germany,SKU-302,55L Trek Pack,Packs,1,167.89,0.25,125.92
500819,2024-12-14,CU2371,Retail Partner,United Kingdom,SKU-302,55L Trek Pack,Packs,1,167.89,0.20,134.31
500819,2024-12-14,CU2371,Retail Partner,United Kingdom,SKU-402,Trekking Poles,Accessories,2,49.86,0.20,79.78
500861,2024-12-14,CU2387,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.59,0.20,27.67
500001,2024-12-15,CU2000,Marketplace,Germany,SKU-102,Trail Runner Pro,Footwear,3,141.43,0.00,424.29
500001,2024-12-15,CU2000,Marketplace,Germany,SKU-201,Merino Base Layer,Apparel,1,60.03,0.00,60.03
500001,2024-12-15,CU2000,Marketplace,Germany,SKU-202,Rain Shell,Apparel,1,121.08,0.25,90.81
500255,2024-12-15,CU2125,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,90.56,0.00,90.56
500886,2024-12-15,CU2400,Marketplace,Germany,SKU-402,Trekking Poles,Accessories,1,49.86,0.15,42.38
500886,2024-12-15,CU2400,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,1,34.59,0.15,29.40
500874,2024-12-16,CU2394,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,90.56,0.00,90.56
500355,2024-12-17,CU2168,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,1,167.89,0.20,134.31
500355,2024-12-17,CU2168,Marketplace,Germany,SKU-301,28L Daypack,Packs,1,75.30,0.00,75.30
500538,2024-12-22,CU2251,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,3,167.89,0.20,402.94
500815,2024-12-22,CU2370,Marketplace,Belgium,SKU-202,Rain Shell,Apparel,3,121.08,0.00,363.24
500815,2024-12-22,CU2370,Marketplace,Belgium,SKU-402,Trekking Poles,Accessories,2,49.86,0.00,99.72
500907,2024-12-22,CU2408,Web,Germany,SKU-302,55L Trek Pack,Packs,2,167.89,0.00,335.78
500907,2024-12-22,CU2408,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,60.03,0.00,60.03
500807,2024-12-23,CU2366,Marketplace,United Kingdom,SKU-101,Trail Runner 2,Footwear,1,90.56,0.00,90.56
500016,2024-12-24,CU2005,Web,France,SKU-401,Headlamp 400,Accessories,1,34.59,0.15,29.40
500016,2024-12-24,CU2005,Web,France,SKU-202,Rain Shell,Apparel,1,121.08,0.20,96.86
500809,2024-12-25,CU2367,Retail Partner,France,SKU-301,28L Daypack,Packs,1,75.30,0.15,64.00
500705,2024-12-26,CU2324,Retail Partner,Netherlands,SKU-302,55L Trek Pack,Packs,1,167.89,0.00,167.89
500927,2024-12-27,CU2417,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,121.08,0.00,121.08
500927,2024-12-27,CU2417,Web,United Kingdom,SKU-202,Rain Shell,Apparel,3,121.08,0.00,363.24
500927,2024-12-27,CU2417,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,121.08,0.20,96.86
500301,2024-12-28,CU2147,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,90.56,0.15,76.98
500301,2024-12-28,CU2147,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,60.03,0.20,48.02
500301,2024-12-28,CU2147,Web,Germany,SKU-301,28L Daypack,Packs,1,75.30,0.00,75.30
500399,2024-12-28,CU2186,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,2,90.56,0.00,181.12
500325,2024-12-29,CU2154,Web,Germany,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.20,113.14
500331,2024-12-29,CU2158,Web,Germany,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.20,113.14
500331,2024-12-29,CU2158,Web,Germany,SKU-302,55L Trek Pack,Packs,1,167.89,0.00,167.89
500346,2024-12-29,CU2163,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,141.43,0.00,141.43
500346,2024-12-29,CU2163,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.86,0.15,42.38
500481,2024-12-29,CU2223,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,121.08,0.10,108.97
500139,2024-12-31,CU2059,Retail Partner,Belgium,SKU-401,Headlamp 400,Accessories,1,34.59,0.00,34.59
500139,2024-12-31,CU2059,Retail Partner,Belgium,SKU-302,55L Trek Pack,Packs,2,167.89,0.00,335.78
500139,2024-12-31,CU2059,Retail Partner,Belgium,SKU-201,Merino Base Layer,Apparel,1,60.03,0.00,60.03
500866,2024-12-31,CU2390,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.59,0.20,27.67
500607,2025-01-01,CU2280,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,165.00,0.10,148.50
500607,2025-01-01,CU2280,Web,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.15,50.15
500607,2025-01-01,CU2280,Web,Belgium,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500118,2025-01-03,CU2052,Marketplace,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500126,2025-01-03,CU2055,Retail Partner,France,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500327,2025-01-03,CU2155,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,2,89.00,0.00,178.00
500422,2025-01-03,CU2197,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500422,2025-01-03,CU2197,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.10,30.60
500839,2025-01-05,CU2381,Web,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500124,2025-01-06,CU2054,Marketplace,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.15,75.65
500358,2025-01-07,CU2171,Retail Partner,Netherlands,SKU-401,Headlamp 400,Accessories,3,34.00,0.10,91.80
500862,2025-01-07,CU2387,Marketplace,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500862,2025-01-07,CU2387,Marketplace,United Kingdom,SKU-101,Trail Runner 2,Footwear,3,89.00,0.00,267.00
500890,2025-01-10,CU2403,Retail Partner,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500890,2025-01-10,CU2403,Retail Partner,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500667,2025-01-11,CU2310,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500667,2025-01-11,CU2310,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.25,44.25
500723,2025-01-11,CU2330,Web,Netherlands,SKU-402,Trekking Poles,Accessories,2,49.00,0.00,98.00
500475,2025-01-12,CU2219,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.10,53.10
500475,2025-01-12,CU2219,Web,Germany,SKU-302,55L Trek Pack,Packs,2,165.00,0.10,297.00
500229,2025-01-14,CU2110,Web,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500570,2025-01-14,CU2264,Retail Partner,Belgium,SKU-302,55L Trek Pack,Packs,1,165.00,0.10,148.50
500231,2025-01-15,CU2112,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500231,2025-01-15,CU2112,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500446,2025-01-17,CU2209,Web,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500446,2025-01-17,CU2209,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500210,2025-01-18,CU2099,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500210,2025-01-18,CU2099,Web,United Kingdom,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500748,2025-01-19,CU2340,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500748,2025-01-19,CU2340,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.10,107.10
500430,2025-01-20,CU2198,Marketplace,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500674,2025-01-21,CU2312,Marketplace,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.10,53.10
500438,2025-01-23,CU2203,Marketplace,France,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.00,278.00
500423,2025-01-24,CU2197,Retail Partner,United Kingdom,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500091,2025-01-25,CU2036,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500091,2025-01-25,CU2036,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500534,2025-01-25,CU2249,Marketplace,France,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500534,2025-01-25,CU2249,Marketplace,France,SKU-301,28L Daypack,Packs,1,74.00,0.25,55.50
500622,2025-01-25,CU2289,Marketplace,France,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500482,2025-01-26,CU2224,Web,France,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500523,2025-01-26,CU2245,Web,Netherlands,SKU-401,Headlamp 400,Accessories,2,34.00,0.00,68.00
500821,2025-01-26,CU2373,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.25,36.75
500821,2025-01-26,CU2373,Web,Netherlands,SKU-402,Trekking Poles,Accessories,2,49.00,0.10,88.20
500193,2025-01-27,CU2088,Web,Belgium,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500193,2025-01-27,CU2088,Web,Belgium,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.25,208.50
500095,2025-01-28,CU2039,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,3,34.00,0.00,102.00
500359,2025-01-28,CU2171,Marketplace,Belgium,SKU-301,28L Daypack,Packs,1,74.00,0.10,66.60
500359,2025-01-28,CU2171,Marketplace,Belgium,SKU-101,Trail Runner 2,Footwear,1,89.00,0.15,75.65
500359,2025-01-28,CU2171,Marketplace,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500407,2025-01-28,CU2193,Marketplace,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500407,2025-01-28,CU2193,Marketplace,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500410,2025-01-28,CU2194,Retail Partner,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500410,2025-01-28,CU2194,Retail Partner,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500410,2025-01-28,CU2194,Retail Partner,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500632,2025-01-29,CU2292,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500762,2025-01-29,CU2349,Web,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500762,2025-01-29,CU2349,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.15,101.15
500742,2025-01-31,CU2339,Web,France,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500742,2025-01-31,CU2339,Web,France,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500840,2025-02-01,CU2381,Marketplace,Belgium,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500840,2025-02-01,CU2381,Marketplace,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500858,2025-02-01,CU2386,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.15,75.65
500391,2025-02-02,CU2184,Marketplace,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500391,2025-02-02,CU2184,Marketplace,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500391,2025-02-02,CU2184,Marketplace,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500219,2025-02-03,CU2106,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500303,2025-02-04,CU2148,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500775,2025-02-04,CU2354,Web,United Kingdom,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500006,2025-02-05,CU2002,Marketplace,France,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500548,2025-02-05,CU2254,Retail Partner,Belgium,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500340,2025-02-07,CU2161,Marketplace,United Kingdom,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500340,2025-02-07,CU2161,Marketplace,United Kingdom,SKU-301,28L Daypack,Packs,2,74.00,0.00,148.00
500460,2025-02-10,CU2213,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,2,34.00,0.00,68.00
500460,2025-02-10,CU2213,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.15,118.15
500460,2025-02-10,CU2213,Marketplace,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500659,2025-02-10,CU2307,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500914,2025-02-10,CU2413,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500914,2025-02-10,CU2413,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500914,2025-02-10,CU2413,Web,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500600,2025-02-12,CU2279,Web,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.10,44.10
500004,2025-02-13,CU2001,Marketplace,Germany,SKU-301,28L Daypack,Packs,2,74.00,0.00,148.00
500004,2025-02-13,CU2001,Marketplace,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500044,2025-02-13,CU2019,Web,France,SKU-301,28L Daypack,Packs,1,74.00,0.15,62.90
500087,2025-02-13,CU2035,Marketplace,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500218,2025-02-13,CU2105,Web,France,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500515,2025-02-13,CU2240,Marketplace,Belgium,SKU-101,Trail Runner 2,Footwear,2,89.00,0.00,178.00
500515,2025-02-13,CU2240,Marketplace,Belgium,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.10,125.10
500716,2025-02-13,CU2328,Marketplace,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500889,2025-02-14,CU2402,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500571,2025-02-15,CU2265,Web,Germany,SKU-201,Merino Base Layer,Apparel,3,59.00,0.00,177.00
500571,2025-02-15,CU2265,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500265,2025-02-16,CU2129,Marketplace,United Kingdom,SKU-302,55L Trek Pack,Packs,3,165.00,0.00,495.00
500265,2025-02-16,CU2129,Marketplace,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500034,2025-02-17,CU2015,Retail Partner,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500056,2025-02-17,CU2024,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500398,2025-02-17,CU2185,Marketplace,Belgium,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500418,2025-02-17,CU2196,Marketplace,Germany,SKU-301,28L Daypack,Packs,1,74.00,0.25,55.50
500547,2025-02-18,CU2253,Web,France,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500769,2025-02-21,CU2351,Web,Belgium,SKU-302,55L Trek Pack,Packs,1,165.00,0.10,148.50
500919,2025-02-21,CU2414,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.10,30.60
500226,2025-02-22,CU2109,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500226,2025-02-22,CU2109,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500235,2025-02-22,CU2114,Web,Germany,SKU-201,Merino Base Layer,Apparel,2,59.00,0.10,106.20
500235,2025-02-22,CU2114,Web,Germany,SKU-301,28L Daypack,Packs,2,74.00,0.00,148.00
500593,2025-02-22,CU2276,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500804,2025-02-23,CU2364,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500259,2025-02-24,CU2127,Retail Partner,Netherlands,SKU-401,Headlamp 400,Accessories,3,34.00,0.00,102.00
500259,2025-02-24,CU2127,Retail Partner,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500317,2025-02-24,CU2152,Web,Germany,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500491,2025-02-24,CU2229,Web,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.10,30.60
500850,2025-02-26,CU2384,Web,Belgium,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500881,2025-02-26,CU2397,Marketplace,Netherlands,SKU-301,28L Daypack,Packs,2,74.00,0.00,148.00
500021,2025-02-27,CU2010,Web,Netherlands,SKU-402,Trekking Poles,Accessories,2,49.00,0.00,98.00
500021,2025-02-27,CU2010,Web,Netherlands,SKU-202,Rain Shell,Apparel,2,119.00,0.00,238.00
500021,2025-02-27,CU2010,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500035,2025-02-27,CU2016,Retail Partner,France,SKU-202,Rain Shell,Apparel,3,119.00,0.00,357.00
500580,2025-02-27,CU2271,Retail Partner,Netherlands,SKU-302,55L Trek Pack,Packs,3,165.00,0.00,495.00
500719,2025-02-27,CU2329,Web,Germany,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.00,278.00
500719,2025-02-27,CU2329,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500013,2025-02-28,CU2004,Web,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500051,2025-02-28,CU2021,Web,Netherlands,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500051,2025-02-28,CU2021,Web,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500694,2025-03-01,CU2319,Marketplace,Germany,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.15,118.15
500187,2025-03-02,CU2086,Web,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500306,2025-03-03,CU2149,Web,United Kingdom,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500306,2025-03-03,CU2149,Web,United Kingdom,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500306,2025-03-03,CU2149,Web,United Kingdom,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500825,2025-03-04,CU2375,Web,Germany,SKU-301,28L Daypack,Packs,1,74.00,0.10,66.60
500872,2025-03-05,CU2393,Web,France,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500872,2025-03-05,CU2393,Web,France,SKU-401,Headlamp 400,Accessories,1,34.00,0.25,25.50
500872,2025-03-05,CU2393,Web,France,SKU-202,Rain Shell,Apparel,2,119.00,0.00,238.00
500304,2025-03-06,CU2148,Web,Germany,SKU-201,Merino Base Layer,Apparel,3,59.00,0.00,177.00
500025,2025-03-07,CU2013,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.10,80.10
500348,2025-03-07,CU2164,Web,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500623,2025-03-09,CU2289,Marketplace,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.10,148.50
500623,2025-03-09,CU2289,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500623,2025-03-09,CU2289,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500209,2025-03-10,CU2098,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500209,2025-03-10,CU2098,Marketplace,Netherlands,SKU-101,Trail Runner 2,Footwear,3,89.00,0.00,267.00
500810,2025-03-10,CU2367,Web,Netherlands,SKU-301,28L Daypack,Packs,3,74.00,0.10,199.80
500887,2025-03-11,CU2401,Marketplace,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500887,2025-03-11,CU2401,Marketplace,Netherlands,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500887,2025-03-11,CU2401,Marketplace,Netherlands,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.10,125.10
500254,2025-03-13,CU2124,Marketplace,Netherlands,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500254,2025-03-13,CU2124,Marketplace,Netherlands,SKU-101,Trail Runner 2,Footwear,2,89.00,0.15,151.30
500333,2025-03-14,CU2159,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500333,2025-03-14,CU2159,Web,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500333,2025-03-14,CU2159,Web,Germany,SKU-201,Merino Base Layer,Apparel,2,59.00,0.00,118.00
500439,2025-03-14,CU2203,Web,Netherlands,SKU-101,Trail Runner 2,Footwear,3,89.00,0.10,240.30
500675,2025-03-14,CU2312,Marketplace,France,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500539,2025-03-15,CU2251,Retail Partner,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.10,44.10
500690,2025-03-15,CU2318,Web,Belgium,SKU-402,Trekking Poles,Accessories,1,49.00,0.15,41.65
500690,2025-03-15,CU2318,Web,Belgium,SKU-102,Trail Runner Pro,Footwear,2,139.00,0.00,278.00
500690,2025-03-15,CU2318,Web,Belgium,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500243,2025-03-17,CU2120,Web,United Kingdom,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500797,2025-03-17,CU2360,Marketplace,Germany,SKU-202,Rain Shell,Apparel,1,119.00,0.00,119.00
500054,2025-03-18,CU2023,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500263,2025-03-19,CU2128,Marketplace,France,SKU-202,Rain Shell,Apparel,2,119.00,0.00,238.00
500908,2025-03-19,CU2408,Web,Belgium,SKU-301,28L Daypack,Packs,2,74.00,0.15,125.80
500728,2025-03-20,CU2333,Web,Netherlands,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500116,2025-03-21,CU2050,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500116,2025-03-21,CU2050,Web,United Kingdom,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500153,2025-03-21,CU2066,Web,United Kingdom,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500153,2025-03-21,CU2066,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500406,2025-03-23,CU2192,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.00,0.00,89.00
500415,2025-03-23,CU2195,Web,Germany,SKU-302,55L Trek Pack,Packs,1,165.00,0.00,165.00
500415,2025-03-23,CU2195,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.00,0.25,25.50
500277,2025-03-25,CU2136,Retail Partner,Netherlands,SKU-301,28L Daypack,Packs,1,74.00,0.10,66.60
500492,2025-03-26,CU2230,Web,France,SKU-202,Rain Shell,Apparel,2,119.00,0.00,238.00
500501,2025-03-26,CU2234,Retail Partner,Netherlands,SKU-101,Trail Runner 2,Footwear,1,89.00,0.15,75.65
500501,2025-03-26,CU2234,Retail Partner,Netherlands,SKU-202,Rain Shell,Apparel,1,119.00,0.15,101.15
500655,2025-03-27,CU2305,Web,Belgium,SKU-401,Headlamp 400,Accessories,2,34.00,0.00,68.00
500805,2025-03-28,CU2365,Web,United Kingdom,SKU-401,Headlamp 400,Accessories,1,34.00,0.00,34.00
500096,2025-03-29,CU2039,Marketplace,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.00,59.00
500434,2025-03-29,CU2200,Marketplace,France,SKU-102,Trail Runner Pro,Footwear,1,139.00,0.00,139.00
500826,2025-03-29,CU2376,Web,Netherlands,SKU-302,55L Trek Pack,Packs,2,165.00,0.00,330.00
500411,2025-03-30,CU2194,Web,Belgium,SKU-201,Merino Base Layer,Apparel,1,59.00,0.10,53.10
500480,2025-03-31,CU2222,Retail Partner,Germany,SKU-301,28L Daypack,Packs,1,74.00,0.00,74.00
500480,2025-03-31,CU2222,Retail Partner,Germany,SKU-402,Trekking Poles,Accessories,1,49.00,0.00,49.00
500161,2025-04-01,CU2069,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.67,0.00,89.67
500201,2025-04-01,CU2093,Marketplace,Belgium,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500151,2025-04-02,CU2065,Web,Germany,SKU-401,Headlamp 400,Accessories,1,34.26,0.00,34.26
500151,2025-04-02,CU2065,Web,Germany,SKU-101,Trail Runner 2,Footwear,1,89.67,0.25,67.25
500882,2025-04-02,CU2397,Web,Belgium,SKU-101,Trail Runner 2,Footwear,2,89.67,0.00,179.34
500114,2025-04-04,CU2049,Web,Netherlands,SKU-301,28L Daypack,Packs,2,74.56,0.00,149.12
500289,2025-04-04,CU2142,Marketplace,Germany,SKU-401,Headlamp 400,Accessories,1,34.26,0.10,30.83
500293,2025-04-04,CU2143,Web,Netherlands,SKU-202,Rain Shell,Apparel,1,119.89,0.00,119.89
